vehicle,box_ids,zones,nbox,mass,volume,energy,duration,prep_s,latest_start,soc,charge_s,candidate_id,route_id
B,"['S006-FOD-01', 'S006-MED-01', 'S006-WAT-03']",['S006'],3,25.0,0.067,1.224348821882151,1267.2700113681328,390.0,2657.6016609826,0.6939127945294623,1197.2178228155985,K0b73f8c4d2df77a9,K00118
B,"['S006-WAT-01', 'S006-WAT-02']",['S006'],2,28.0,0.054,1.293550887027719,1207.2700113681328,360.0,2717.6016609826,0.6766122782430702,1227.2053843786782,K7ba401b9a5d5ddf1,K00126
B,"['S006-WAT-02', 'S006-WAT-03']",['S006'],2,28.0,0.054,1.293550887027719,1207.2700113681328,360.0,inf,0.6766122782430702,1227.2053843786782,Kc92796bf07cc4c51,K00127
B,"['S006-WAT-01', 'S006-WAT-03']",['S006'],2,28.0,0.054,1.293550887027719,1207.2700113681328,360.0,2717.6016609826,0.6766122782430702,1227.2053843786782,K5d596b73a9a81845,K00125
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01']",['S006'],3,17.0,0.07500000000000001,2.1073063437585646,1363.5526244866226,390.0,2588.578687756689,0.7365867070301795,1404.0621347679444,Kb2c34775950be72a,K00307
C,"['S006-HYG-01', 'S006-MED-01', 'S006-WAT-03']",['S006'],3,23.0,0.07400000000000001,2.146872664991172,1363.5526244866226,390.0,2588.578687756689,0.7316409168761036,1414.778013435109,Ka27619eca0f392fd,K00310
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-WAT-03']",['S006'],3,28.0,0.09,2.185663970702378,1363.5526244866226,390.0,inf,0.7267920036622028,1425.2839920652273,K2167708b719b97af,K00313
C,"['S006-MED-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],3,31.0,0.066,2.211691934664495,1363.5526244866226,390.0,2588.578687756689,0.7235385081669381,1432.3332323049674,K381f07667a8dc249,K00320
C,"['S006-MED-01', 'S006-WAT-01', 'S006-WAT-02']",['S006'],3,31.0,0.066,2.211691934664495,1363.5526244866226,390.0,2588.578687756689,0.7235385081669381,1432.3332323049674,K9f9a4576d1eae193,K00321
C,"['S006-MED-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],3,31.0,0.066,2.211691934664495,1363.5526244866226,390.0,2588.578687756689,0.7235385081669381,1432.3332323049674,K2e23315dc1767645,K00319
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-01']",['S006'],4,31.0,0.10200000000000001,2.211691934664495,1429.5526244866223,420.0,2522.578687756689,0.7235385081669381,1432.3332323049674,K0a00b41942134f5a,K00318
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-02']",['S006'],4,31.0,0.10200000000000001,2.211691934664495,1429.5526244866223,420.0,2522.578687756689,0.7235385081669381,1432.3332323049674,Kc1f5be5cb9115544,K00322
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-03']",['S006'],4,31.0,0.10200000000000001,2.211691934664495,1429.5526244866223,420.0,2522.578687756689,0.7235385081669381,1432.3332323049674,Kc41f0dbc2a1aa9a8,K00323
C,"['S006-HYG-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],3,34.0,0.089,2.239961978384679,1363.5526244866226,390.0,inf,0.7200047527019151,1439.989702479184,Kb5534896ff5a43fc,K00328
C,"['S006-HYG-01', 'S006-WAT-01', 'S006-WAT-02']",['S006'],3,34.0,0.089,2.239961978384679,1363.5526244866226,390.0,2588.578687756689,0.7200047527019151,1439.989702479184,K028af80e457cf2ad,K00327
C,"['S006-HYG-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],3,34.0,0.089,2.239961978384679,1363.5526244866226,390.0,2588.578687756689,0.7200047527019151,1439.989702479184,Kd58ff77a6a204f5a,K00329
C,"['S006-FOD-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],3,36.0,0.082,2.260142702126318,1363.5526244866226,390.0,inf,0.7174821622342102,1445.455315159211,K4528336b3da23bde,K00334
C,"['S006-FOD-01', 'S006-WAT-01', 'S006-WAT-02']",['S006'],3,36.0,0.082,2.260142702126318,1363.5526244866226,390.0,2588.578687756689,0.7174821622342102,1445.455315159211,K6703be8220fc42c1,K00335
C,"['S006-FOD-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],3,36.0,0.082,2.260142702126318,1363.5526244866226,390.0,2588.578687756689,0.7174821622342102,1445.455315159211,Kc2f8de70484bfc2d,K00336
C,"['S006-HYG-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],4,37.0,0.101,2.2706560364427,1429.5526244866223,420.0,2522.578687756689,0.7161679954446625,1448.3026765365646,Kb2238c8208989db7,K00338
C,"['S006-FOD-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],4,39.0,0.094,2.2925712387656754,1429.5526244866223,420.0,2522.578687756689,0.7134285951542906,1454.2380438323705,K2129960ec9529356,K00343
C,"['S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],3,42.0,0.081,2.327808612644558,1363.5526244866226,390.0,2588.578687756689,0.7090239234194302,1463.7814992579013,K50224fba1f132675,K00351
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],4,42.0,0.117,2.327808612644558,1429.5526244866223,420.0,2522.578687756689,0.7090239234194302,1463.7814992579013,K8e83f0663a5b60a4,K00352
C,"['S006-MED-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],4,45.0,0.093,2.3661438961354095,1429.5526244866223,420.0,2522.578687756689,0.7042320129830738,1474.163971870007,K9aa4511c47c986a8,K00366
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-02']",['S006'],5,45.0,0.129,2.3661438961354095,1495.5526244866223,450.0,2456.578687756689,0.7042320129830738,1474.163971870007,Kec20547e275137fa,K00369
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],5,45.0,0.129,2.3661438961354095,1495.5526244866223,450.0,2456.578687756689,0.7042320129830738,1474.163971870007,Ke0b00cd7b1d63cf2,K00368
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-03']",['S006'],5,45.0,0.129,2.3661438961354095,1495.5526244866223,450.0,2456.578687756689,0.7042320129830738,1474.163971870007,Kc19bba168290dce6,K00367
C,"['S006-HYG-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],4,48.0,0.116,2.4079192964001397,1429.5526244866223,420.0,2522.578687756689,0.6990100879499825,1485.478142775038,Kf887a0e2ed636eed,K00380
C,"['S006-FOD-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],4,50.0,0.109,2.437878131955849,1429.5526244866223,420.0,2522.578687756689,0.6952652335055189,1493.5919940713757,K42db65e1bb65da0b,K00390
C,"['S006-HYG-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],5,51.0,0.128,2.4535406074247836,1495.5526244866223,450.0,2456.578687756689,0.693307424071902,1497.833914510879,K2f4b583240f5b4a0,K00399
C,"['S006-FOD-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],5,53.0,0.121,2.4863262136237703,1495.5526244866223,450.0,2456.578687756689,0.6892092232970287,1506.7133495231046,K6ff06c0c20ea2142,K00411
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],5,56.0,0.14400000000000002,2.539476189175561,1495.5526244866223,450.0,2456.578687756689,0.6825654763530549,1521.1081345683813,Kef6cd7807e8b8618,K00429
C,"['S006-FOD-01', 'S006-HYG-01', 'S006-MED-01', 'S006-WAT-01', 'S006-WAT-02', 'S006-WAT-03']",['S006'],6,59.0,0.156,2.5979806407170596,1561.5526244866223,480.0,2390.578687756689,0.6752524199103676,1536.9530901942037,K8e2c748c649551ef,K00455
B,"['S007-HYG-01', 'S007-MED-01']",['S007'],2,9.0,0.047,1.4925484771849282,1576.3096400610816,360.0,2534.205179969459,0.6268628807037679,1313.4376734468021,Ke6d702ee030ab09a,K00133
B,"['S007-FOD-01', 'S007-MED-01']",['S007'],2,11.0,0.04,1.5145062489010668,1576.3096400610816,360.0,2534.205179969459,0.6213734377747333,1322.9527078571289,K60bd7f215206973c,K00134
B,"['S007-FOD-01', 'S007-HYG-01']",['S007'],2,14.0,0.063,1.5532588925489035,1576.3096400610816,360.0,inf,0.6116852768627741,1339.745520104525,K6af2703045534af5,K00141
B,"['S007-MED-01', 'S007-WAT-02']",['S007'],2,17.0,0.039,1.6000334693253646,1576.3096400610816,360.0,2534.205179969459,0.5999916326686588,1360.0145033743247,K13021c463b9eb7d1,K00144
B,"['S007-HYG-01', 'S007-WAT-02']",['S007'],2,20.0,0.062,1.6565783547096733,1576.3096400610816,360.0,inf,0.5858554113225817,1384.5172870408583,K68ef48bbef64ea3a,K00151
B,"['S007-FOD-01', 'S007-WAT-02']",['S007'],2,22.0,0.055,1.7009360836185439,1576.3096400610816,360.0,inf,0.5747659790953641,1403.7389695680356,Kbbe489c76fccb053,K00154
B,"['S007-FOD-01', 'S007-MED-01', 'S007-WAT-01']",['S007'],3,25.0,0.067,1.7801139545816596,1636.3096400610816,390.0,2474.205179969459,0.5549715113545851,1438.049380318719,Kc0903fcc2fbf3c59,K00168
B,"['S007-FOD-01', 'S007-MED-01', 'S007-WAT-02']",['S007'],3,25.0,0.067,1.7801139545816596,1636.3096400610816,390.0,2474.205179969459,0.5549715113545851,1438.049380318719,K75288894dc86cf2a,K00167
B,"['S007-WAT-01', 'S007-WAT-02']",['S007'],2,28.0,0.054,1.879115592101055,1576.3096400610816,360.0,2534.205179969459,0.5302211019747363,1480.950089910457,K6c08e05b68ca0776,K00191
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-MED-01']",['S007'],3,17.0,0.07500000000000001,3.0379221016868057,1775.600698410691,390.0,2384.2396507946546,0.6202597372891493,1656.1039025401765,K3bfa93242f211f99,K00566
C,"['S007-HYG-01', 'S007-MED-01', 'S007-WAT-01']",['S007'],3,23.0,0.07400000000000001,3.0952557102023843,1775.600698410691,390.0,2384.2396507946546,0.613093036224702,1671.6317548464788,K66890d10ed36584a,K00572
C,"['S007-HYG-01', 'S007-MED-01', 'S007-WAT-02']",['S007'],3,23.0,0.07400000000000001,3.0952557102023843,1775.600698410691,390.0,2384.2396507946546,0.613093036224702,1671.6317548464788,Kebecc446398a73c0,K00573
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-WAT-01']",['S007'],3,28.0,0.09,3.1513160642575735,1775.600698410691,390.0,2384.2396507946546,0.6060854919678034,1686.8147674030924,K04014e5aa697fde8,K00580
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-WAT-02']",['S007'],3,28.0,0.09,3.1513160642575735,1775.600698410691,390.0,inf,0.6060854919678034,1686.8147674030924,Ka8fe7e59d0b1b5f0,K00581
C,"['S007-MED-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],3,31.0,0.066,3.18887070620143,1775.600698410691,390.0,2384.2396507946546,0.6013911617248213,1696.985816262887,Kbf83c901f19c2c98,K00583
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-MED-01', 'S007-WAT-02']",['S007'],4,31.0,0.10200000000000001,3.18887070620143,1841.600698410691,420.0,2318.2396507946546,0.6013911617248213,1696.985816262887,K01e7e01c35d1a2c8,K00582
C,"['S007-HYG-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],3,34.0,0.089,3.229616359913858,1775.600698410691,390.0,2384.2396507946546,0.5962979550107678,1708.0210974766696,K7c74b47c3aa7fc54,K00584
C,"['S007-FOD-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],3,36.0,0.082,3.2586787674973614,1775.600698410691,390.0,2384.2396507946546,0.5926651540628298,1715.8921661972022,Kf1c3f00d12aa06e5,K00585
C,"['S007-HYG-01', 'S007-MED-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],4,37.0,0.101,3.2738119614933936,1841.600698410691,420.0,2318.2396507946546,0.5907735048133258,1719.9907395711273,K04c8c5251d94e73e,K00586
C,"['S007-FOD-01', 'S007-MED-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],4,39.0,0.094,3.305342943865759,1841.600698410691,420.0,2318.2396507946546,0.5868321320167802,1728.5303806303095,Kaa5d91dcc5783e66,K00587
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],4,42.0,0.117,3.356004762447856,1841.600698410691,420.0,2318.2396507946546,0.580499404694018,1742.2512898296277,K4f013ac1af6818a5,K00589
C,"['S007-FOD-01', 'S007-HYG-01', 'S007-MED-01', 'S007-WAT-01', 'S007-WAT-02']",['S007'],5,45.0,0.129,3.411075641855823,1907.600698410691,450.0,2252.2396507946546,0.5736155447680221,1757.1663196692853,K47d3c93c96fd1eb3,K00592
B,"['S008-HYG-01', 'S008-MED-01']",['S008'],2,9.0,0.047,2.4895227564411706,1901.841747175703,360.0,5968.852459745482,0.37761931088970735,1745.4598611245074,Keb79aa21dd1e52ce,K00413
B,"['S008-FOD-01', 'S008-MED-01']",['S008'],2,11.0,0.04,2.5253168631828644,1901.841747175703,360.0,5968.852459745482,0.3686707842042839,1760.9706407125745,K4fd6ebfe75476e6a,K00428
B,"['S008-FOD-01', 'S008-HYG-01']",['S008'],2,14.0,0.063,2.58936985843806,1901.841747175703,360.0,inf,0.35265753539048506,1788.7269386564928,K13881f596af99fa4,K00452
B,"['S008-MED-01', 'S008-WAT-02']",['S008'],2,17.0,0.039,2.6677148323107938,1901.841747175703,360.0,5968.852459745482,0.33307129192230156,1822.6764273346773,Kaca493c98d7a11d6,K00463
B,"['S008-HYG-01', 'S008-WAT-02']",['S008'],2,20.0,0.062,2.7634667129067774,1901.841747175703,360.0,inf,0.30913332177330566,1864.1689089262702,Kfff3112b2fa97910,K00480
B,"['S008-FOD-01', 'S008-WAT-02']",['S008'],2,22.0,0.055,2.8391688697529984,1901.841747175703,360.0,inf,0.2902077825617504,1896.973176892966,K4b99d3767150c8e1,K00500
B,"['S008-FOD-01', 'S008-MED-01', 'S008-WAT-01']",['S008'],3,25.0,0.067,2.9752439668052673,1961.841747175703,390.0,5908.852459745482,0.2561890082986832,1955.9390522822823,K0b1e988d1480b516,K00539
B,"['S008-FOD-01', 'S008-MED-01', 'S008-WAT-02']",['S008'],3,25.0,0.067,2.9752439668052673,1961.841747175703,390.0,5908.852459745482,0.2561890082986832,1955.9390522822823,Kfce8e277aafcc7c1,K00540
B,"['S008-WAT-01', 'S008-WAT-02']",['S008'],2,28.0,0.054,3.1466373397891148,1901.841747175703,360.0,5968.852459745482,0.2133406650527213,2030.2095139086164,K3ea048e908dd1c74,K00579
C,"['S008-FOD-01', 'S008-HYG-01', 'S008-MED-01']",['S008'],3,17.0,0.07500000000000001,5.217817140702433,2067.7115246008334,390.0,5834.304237699584,0.3477728574121959,2246.4921422735756,K78f93e5563338713,K00745
C,"['S008-HYG-01', 'S008-MED-01', 'S008-WAT-01']",['S008'],3,23.0,0.07400000000000001,5.309985010415447,2067.7115246008334,390.0,5834.304237699584,0.3362518736980691,2271.454273654184,K600057066bffcdc0,K00770
C,"['S008-HYG-01', 'S008-MED-01', 'S008-WAT-02']",['S008'],3,23.0,0.07400000000000001,5.309985010415447,2067.7115246008334,390.0,5834.304237699584,0.3362518736980691,2271.454273654184,K7d86a86d22555c02,K00771
C,"['S008-FOD-01', 'S008-HYG-01', 'S008-WAT-01']",['S008'],3,28.0,0.09,5.401547503736372,2067.7115246008334,390.0,5834.304237699584,0.32480656203295355,2296.2524489286006,Kb7b821afa5732bb0,K00794
C,"['S008-FOD-01', 'S008-HYG-01', 'S008-WAT-02']",['S008'],3,28.0,0.09,5.401547503736372,2067.7115246008334,390.0,inf,0.32480656203295355,2296.2524489286006,K4aeca9fe53584c84,K00793
